customer_id,tenure,age,num_products,has_partner,has_dependents,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
C03747,57,28,1,1,1,Month-to-month,Fiber optic,0,0,1,Bank transfer,54.49,3115.56,0
C03748,18,26,3,0,0,Month-to-month,Fiber optic,0,0,0,Credit card,54.79,980.89,1
C03749,51,29,3,1,1,One year,DSL,1,0,0,Bank transfer,42.83,2234.76,0
C03750,48,52,1,1,1,Two year,Fiber optic,0,1,0,Electronic check,44.5,2149.5,0
C03751,66,21,1,0,1,Month-to-month,No,1,0,1,Credit card,28.97,1942.75,0
C03752,8,53,3,0,0,One year,Fiber optic,0,1,1,Electronic check,45.33,371.16,1
C03753,22,45,2,1,0,Month-to-month,DSL,0,1,1,Mailed check,46.68,1114.67,0
C03754,6,74,1,1,1,Month-to-month,Fiber optic,1,1,1,Credit card,58.68,480.98,0
C03755,57,30,2,1,0,Two year,Fiber optic,0,1,1,Credit card,53.51,3143.68,0
C03756,36,40,3,1,1,Month-to-month,DSL,1,1,1,Bank transfer,52.39,1731.49,0
C03757,57,36,3,1,0,Month-to-month,Fiber optic,1,0,1,Credit card,53.2,3002.25,0
C03758,49,59,1,1,0,Month-to-month,Fiber optic,1,0,0,Bank transfer,64.62,3139.02,0
C03759,45,54,1,0,1,Month-to-month,DSL,1,1,0,Electronic check,49.05,2274.13,0
C03760,66,56,3,0,1,One year,DSL,0,0,1,Mailed check,31.35,2048.99,0
C03761,45,41,1,1,0,Month-to-month,DSL,0,0,0,Mailed check,27.27,1210.97,0
C03762,20,33,2,0,0,Month-to-month,DSL,0,0,1,Mailed check,42.67,829.39,0
C03763,64,50,1,0,1,Two year,DSL,1,1,1,Electronic check,53.17,3386.76,0
C03764,67,29,1,1,1,Month-to-month,DSL,0,1,0,Credit card,48.08,3220.25,0
C03765,3,51,1,0,0,Month-to-month,DSL,1,0,1,Electronic check,38.44,143.87,0
C03766,54,24,1,0,0,Two year,No,0,0,1,Bank transfer,25.57,1375.89,0
C03767,64,28,3,1,1,Month-to-month,Fiber optic,0,0,0,Credit card,58.38,3729.34,0
C03768,40,48,1,1,0,Two year,Fiber optic,0,1,1,Bank transfer,54.08,2139.21,0
C03769,59,46,3,1,1,Two year,No,0,0,1,Electronic check,26.9,1598.78,0
C03770,55,30,3,0,0,Month-to-month,DSL,0,0,1,Credit card,46.92,2487.03,0
C03771,62,48,1,1,0,Month-to-month,Fiber optic,0,0,1,Electronic check,44.85,2694.22,1
C03772,4,19,2,0,0,Month-to-month,DSL,0,1,1,Electronic check,42.92,121.55,0
C03773,60,56,1,1,0,Two year,No,0,1,1,Electronic check,41.19,2502.37,0
C03774,30,32,2,1,1,Month-to-month,DSL,0,0,1,Bank transfer,46.63,1315.38,0
C03775,2,74,2,1,1,One year,DSL,0,1,0,Credit card,51.76,151.32,0
C03776,62,28,1,1,0,Two year,DSL,1,0,0,Electronic check,48.7,3025.2,0
C03777,49,51,1,0,1,Two year,No,1,0,1,Credit card,45.08,2154.15,0
C03778,9,56,2,0,0,Two year,DSL,0,0,1,Electronic check,44.71,427.88,0
C03779,31,21,3,1,1,One year,DSL,0,0,1,Electronic check,41.65,1244.31,0
C03780,61,28,1,0,0,Two year,DSL,0,0,1,Mailed check,40.06,2444.23,0
C03781,48,46,2,1,0,Month-to-month,No,1,0,1,Credit card,33.48,1581.2,0
C03782,25,19,1,1,0,One year,Fiber optic,0,0,0,Mailed check,43.8,1144.57,0
C03783,36,33,3,0,0,One year,Fiber optic,1,0,1,Electronic check,43.93,1622.36,0
C03784,8,56,1,0,1,Month-to-month,Fiber optic,0,0,1,Mailed check,54.77,488.38,0
C03785,58,30,2,1,0,Month-to-month,Fiber optic,0,0,0,Mailed check,49.5,2933.17,0
C03786,45,54,1,1,0,One year,DSL,1,0,0,Electronic check,40.71,1868.77,0
C03787,62,34,2,1,0,Month-to-month,Fiber optic,0,1,1,Electronic check,65.16,4054.5,0
C03788,39,38,3,0,0,Month-to-month,No,0,0,0,Electronic check,35.98,1311.13,0
C03789,58,61,2,1,0,Month-to-month,Fiber optic,1,1,1,Bank transfer,59.21,3435.82,0
C03790,64,36,2,1,0,Two year,No,0,0,1,Mailed check,32.85,2000.62,0
C03791,44,24,2,1,0,Month-to-month,Fiber optic,0,1,0,Electronic check,54.87,2350.92,0
C03792,29,55,3,1,1,Two year,Fiber optic,0,0,0,Electronic check,48.18,1435.72,0
C03793,59,25,2,1,0,Month-to-month,Fiber optic,1,0,1,Electronic check,61.25,3554.26,0
C03794,71,30,3,1,0,Month-to-month,Fiber optic,1,1,0,Mailed check,61.35,4379.26,0
C03795,9,54,2,0,1,Month-to-month,DSL,0,0,0,Electronic check,33.75,294.14,1
C03796,6,19,2,1,1,One year,DSL,1,0,0,Electronic check,46.82,271.38,1
C03797,29,58,1,1,1,Two year,Fiber optic,0,1,0,Electronic check,58.17,1669.2,0
C03798,58,28,2,0,0,One year,DSL,0,1,1,Bank transfer,53.49,3127.13,0
C03799,17,41,1,0,0,One year,DSL,0,1,1,Mailed check,46.45,773.7,0
C03800,16,23,3,1,1,Month-to-month,No,1,0,0,Mailed check,35.29,542.91,0
C03801,3,43,2,0,0,One year,No,1,1,1,Electronic check,42.57,147.28,0
C03802,21,24,4,1,0,Month-to-month,Fiber optic,0,0,0,Bank transfer,44.74,935.41,1
C03803,64,74,1,0,0,Month-to-month,Fiber optic,0,1,1,Electronic check,68.62,4334.38,0
C03804,36,56,1,0,0,Two year,DSL,1,1,1,Electronic check,59.82,2148.73,0
C03805,62,36,3,1,1,Two year,Fiber optic,1,0,0,Credit card,59.84,3645.22,0
C03806,42,23,1,0,0,Month-to-month,Fiber optic,1,0,0,Mailed check,56.58,2376.34,1
C03807,42,60,1,1,1,Two year,Fiber optic,0,1,1,Bank transfer,48.11,2081.61,0
C03808,61,46,3,0,0,One year,No,1,1,1,Credit card,40.14,2401.62,0
C03809,13,60,2,1,1,Month-to-month,DSL,1,1,1,Credit card,52.49,724.51,0
C03810,11,56,1,0,0,Month-to-month,DSL,1,1,1,Bank transfer,44.87,524.31,0
C03811,54,19,3,1,0,Two year,Fiber optic,0,0,1,Electronic check,47.27,2475.8,0
C03812,16,36,1,1,0,One year,Fiber optic,1,0,0,Mailed check,52.58,846.45,0
C03813,8,21,3,1,1,Month-to-month,DSL,1,1,1,Mailed check,46.87,433.54,1
C03814,59,23,1,1,1,One year,No,0,0,1,Electronic check,38.43,2237.53,0
C03815,57,66,2,0,0,One year,No,1,1,1,Electronic check,39.17,2200.78,0
C03816,40,74,1,1,0,Month-to-month,No,1,1,0,Mailed check,46.75,1828.2,0
C03817,59,54,2,0,1,One year,No,0,1,1,Electronic check,32.57,1933.96,0
C03818,2,45,1,0,1,Month-to-month,No,1,0,1,Electronic check,33.27,18.0,0
C03819,10,47,3,1,0,One year,No,0,0,1,Bank transfer,30.23,242.39,1
C03820,44,24,1,1,1,Two year,Fiber optic,0,0,1,Credit card,51.03,2201.71,0
C03821,11,26,1,0,0,Two year,DSL,0,0,1,Electronic check,34.74,287.19,1
C03822,2,42,2,0,0,One year,DSL,0,1,1,Electronic check,46.78,18.0,0
C03823,50,50,1,0,0,Two year,DSL,1,0,0,Credit card,39.44,1927.05,0
C03824,12,18,1,1,1,Two year,Fiber optic,0,1,1,Electronic check,64.25,753.82,1
C03825,23,68,1,1,0,Month-to-month,No,1,0,1,Mailed check,32.34,807.64,0
C03826,18,23,1,0,0,Two year,Fiber optic,0,1,1,Mailed check,59.32,1119.77,0
C03827,62,35,1,0,1,Month-to-month,Fiber optic,1,1,0,Electronic check,57.2,3569.0,1
C03828,62,27,1,0,0,Month-to-month,DSL,0,1,0,Bank transfer,51.33,3288.73,0
C03829,38,45,1,1,1,One year,DSL,0,0,1,Credit card,37.63,1426.41,0
C03830,67,28,2,0,1,Month-to-month,Fiber optic,0,0,1,Mailed check,49.73,3372.4,1
C03831,38,50,2,0,1,Month-to-month,DSL,0,1,1,Credit card,43.79,1643.28,0
C03832,67,18,1,0,0,One year,DSL,1,0,1,Electronic check,43.52,2948.14,0
C03833,61,30,4,0,0,Month-to-month,Fiber optic,1,0,0,Credit card,47.66,2875.08,0
C03834,1,54,3,1,1,Two year,Fiber optic,1,1,1,Electronic check,56.37,18.0,1
C03835,45,37,1,0,0,Month-to-month,DSL,1,0,1,Electronic check,46.75,2089.67,0
C03836,28,18,1,1,0,Two year,Fiber optic,1,0,1,Electronic check,57.74,1681.75,0
C03837,21,69,3,1,1,Month-to-month,Fiber optic,0,0,0,Credit card,44.31,841.85,0
C03838,13,20,1,0,0,One year,DSL,0,0,1,Bank transfer,36.73,426.46,0
C03839,27,35,1,1,1,Month-to-month,Fiber optic,1,1,0,Electronic check,59.6,1621.25,0
C03840,7,58,1,0,0,One year,Fiber optic,0,0,0,Electronic check,50.41,381.96,0
C03841,22,31,2,0,0,Month-to-month,DSL,0,1,1,Credit card,46.92,1079.92,0
C03842,53,48,1,0,0,Month-to-month,No,0,0,1,Credit card,35.21,1917.03,0
C03843,4,44,2,0,0,Month-to-month,Fiber optic,0,1,1,Bank transfer,56.68,226.37,1
C03844,23,34,2,0,0,One year,Fiber optic,0,0,1,Mailed check,44.98,972.18,1
C03845,70,72,2,1,1,Two year,No,0,1,1,Electronic check,38.47,2741.42,0
C03846,33,63,3,1,0,Month-to-month,No,0,1,0,Electronic check,39.91,1273.75,0
C03847,28,46,1,0,0,One year,DSL,0,1,1,Electronic check,37.1,990.58,0
C03848,8,53,2,1,1,One year,No,0,0,0,Electronic check,32.35,339.25,0
C03849,1,54,1,0,0,Month-to-month,No,0,0,0,Electronic check,36.58,20.4,0
C03850,37,43,1,1,0,Month-to-month,DSL,0,0,0,Mailed check,36.76,1372.85,0
C03851,63,70,1,1,1,Month-to-month,Fiber optic,1,1,1,Credit card,63.49,4046.45,0
C03852,22,34,1,0,0,Month-to-month,DSL,0,0,0,Credit card,36.5,807.77,0
C03853,70,39,1,1,1,Month-to-month,Fiber optic,1,1,0,Mailed check,58.52,4101.27,1
C03854,21,42,1,1,1,Month-to-month,Fiber optic,0,1,1,Electronic check,50.6,1142.73,0
C03855,35,19,1,1,1,Month-to-month,Fiber optic,0,0,0,Electronic check,53.11,1810.44,1
C03856,5,72,2,0,1,Two year,No,0,0,0,Credit card,33.83,176.66,0
C03857,60,39,1,1,0,Two year,No,0,1,0,Electronic check,37.1,2245.46,0
C03858,46,22,2,1,1,One year,No,0,0,1,Electronic check,32.97,1407.76,0
C03859,50,21,1,1,1,One year,DSL,1,0,1,Electronic check,48.62,2395.43,0
C03860,48,53,1,1,0,Month-to-month,DSL,1,1,0,Electronic check,56.8,2662.97,0
C03861,6,23,1,1,0,Month-to-month,No,0,0,1,Electronic check,27.12,207.52,0
C03862,56,69,1,1,1,Month-to-month,DSL,0,1,1,Mailed check,32.35,1816.45,0
C03863,59,38,2,1,0,One year,Fiber optic,1,1,0,Bank transfer,57.96,3411.52,0
C03864,29,30,1,1,1,Two year,No,0,0,1,Mailed check,28.0,800.69,0
C03865,71,71,4,1,0,Month-to-month,DSL,1,0,1,Mailed check,49.11,3542.42,0
C03866,18,54,4,0,0,Month-to-month,DSL,1,1,0,Electronic check,38.74,691.67,0
C03867,2,72,1,1,0,One year,Fiber optic,1,1,0,Electronic check,61.35,137.73,1
C03868,8,42,2,1,0,Two year,DSL,0,0,1,Electronic check,46.72,333.02,0
C03869,54,43,1,1,0,Month-to-month,Fiber optic,0,0,0,Electronic check,50.07,2747.8,0
C03870,38,72,2,1,0,Month-to-month,DSL,1,0,0,Electronic check,47.85,1870.75,1
C03871,48,56,2,1,0,Two year,DSL,0,1,1,Credit card,41.46,1908.44,0
C03872,27,37,1,0,1,Month-to-month,No,0,0,0,Mailed check,33.6,881.05,0
C03873,20,50,1,0,0,One year,Fiber optic,0,0,1,Electronic check,49.55,941.79,1
C03874,12,31,1,0,1,Two year,Fiber optic,0,1,0,Credit card,52.17,635.8,0
C03875,43,73,1,0,0,Two year,DSL,1,0,0,Bank transfer,45.29,1954.11,0
C03876,61,53,2,1,0,Month-to-month,Fiber optic,1,0,1,Credit card,59.2,3641.88,0
C03877,31,34,1,1,0,Month-to-month,No,1,1,1,Electronic check,39.45,1188.81,0
C03878,61,38,1,1,0,Month-to-month,Fiber optic,1,0,1,Electronic check,54.17,3299.82,0
C03879,67,63,1,0,0,One year,Fiber optic,0,1,1,Electronic check,54.76,3648.02,0
C03880,35,33,2,0,0,One year,DSL,0,0,1,Credit card,41.35,1377.78,0
C03881,15,63,1,0,0,Two year,Fiber optic,0,0,1,Electronic check,51.04,708.06,0
C03882,16,33,2,0,0,Month-to-month,No,0,0,1,Electronic check,30.98,398.0,1
C03883,13,73,2,1,0,One year,No,0,1,0,Bank transfer,28.9,438.77,0
C03884,35,37,2,1,1,Month-to-month,Fiber optic,1,0,1,Bank transfer,54.27,1836.9,0
C03885,59,46,2,0,0,Month-to-month,No,0,0,1,Credit card,36.31,2122.81,0
C03886,21,45,1,1,1,Month-to-month,DSL,1,0,0,Credit card,47.89,1082.85,0
C03887,54,25,1,0,0,Month-to-month,Fiber optic,1,0,0,Bank transfer,61.03,3268.26,0
C03888,30,41,2,0,0,Two year,DSL,0,1,1,Mailed check,47.07,1454.78,0
C03889,48,20,4,0,0,Month-to-month,Fiber optic,0,0,1,Mailed check,51.09,2431.17,0
C03890,35,42,2,0,0,Month-to-month,DSL,1,1,0,Mailed check,57.2,2016.07,0
C03891,38,36,1,1,1,Month-to-month,No,1,1,1,Mailed check,37.79,1422.47,1
C03892,31,50,1,1,0,Month-to-month,Fiber optic,1,0,1,Electronic check,52.51,1565.52,1
C03893,24,19,4,0,0,Month-to-month,DSL,0,0,0,Electronic check,48.68,1262.92,0
C03894,49,32,1,0,0,Two year,Fiber optic,0,0,0,Mailed check,54.52,2720.71,0
C03895,32,39,1,1,0,Two year,Fiber optic,0,1,1,Credit card,53.59,1703.71,0
C03896,55,27,1,1,1,Month-to-month,DSL,0,0,0,Credit card,36.83,1978.77,0
C03897,58,35,4,0,0,One year,DSL,0,0,0,Bank transfer,34.84,1977.22,0
C03898,3,39,1,0,0,Month-to-month,Fiber optic,1,1,0,Electronic check,58.41,159.16,1
C03899,69,63,1,0,0,Month-to-month,DSL,0,1,1,Credit card,49.61,3374.97,0
C03900,10,66,2,0,0,One year,Fiber optic,1,0,0,Electronic check,44.14,439.9,1
C03901,25,44,1,0,0,Month-to-month,Fiber optic,0,1,0,Mailed check,60.47,1574.66,0
C03902,68,30,3,1,0,Month-to-month,Fiber optic,0,0,0,Credit card,53.54,3614.11,0
C03903,61,50,2,1,0,Month-to-month,Fiber optic,0,0,0,Electronic check,44.84,2802.02,1
C03904,29,22,1,0,1,Month-to-month,No,0,0,0,Credit card,30.29,823.25,0
C03905,19,43,3,0,0,Month-to-month,Fiber optic,1,1,0,Electronic check,57.47,1143.41,0
C03906,43,30,4,0,0,Month-to-month,Fiber optic,0,0,0,Credit card,45.48,2011.08,0
C03907,66,44,1,0,0,Month-to-month,Fiber optic,1,0,0,Mailed check,56.46,3779.0,0
C03908,61,74,1,1,0,One year,DSL,1,0,0,Mailed check,47.7,2931.53,0
C03909,43,31,3,1,1,Month-to-month,DSL,1,0,1,Mailed check,48.85,2096.8,0
C03910,25,41,1,0,0,Month-to-month,Fiber optic,0,0,1,Electronic check,41.07,1073.1,0
C03911,20,20,3,1,1,Month-to-month,Fiber optic,0,0,1,Mailed check,47.78,963.18,0
C03912,48,64,3,0,0,Two year,DSL,0,0,1,Mailed check,43.11,2074.65,0
C03913,24,68,1,0,0,Month-to-month,No,0,0,1,Mailed check,34.85,788.01,1
C03914,11,66,4,1,0,Two year,Fiber optic,1,0,0,Credit card,56.26,572.21,0
C03915,55,47,1,0,0,Month-to-month,No,0,0,1,Electronic check,35.41,1972.7,0
C03916,28,52,2,1,0,Two year,No,1,0,1,Electronic check,35.98,989.6,0
C03917,69,65,1,0,0,Month-to-month,DSL,1,0,0,Credit card,47.64,3323.94,0
C03918,63,31,3,0,0,Month-to-month,No,1,0,1,Mailed check,30.82,1989.32,0
C03919,59,29,2,0,1,Month-to-month,DSL,0,1,1,Electronic check,48.63,2801.21,0
C03920,5,45,2,0,1,One year,No,0,0,1,Mailed check,23.47,81.35,0
C03921,51,61,3,1,0,One year,Fiber optic,0,0,1,Mailed check,44.88,2249.66,0
C03922,21,46,2,0,0,Month-to-month,Fiber optic,1,1,0,Bank transfer,56.16,1255.27,1
C03923,12,60,1,1,0,Month-to-month,Fiber optic,0,0,0,Electronic check,58.39,693.76,1
C03924,50,34,3,1,1,One year,Fiber optic,0,1,0,Credit card,53.21,2677.95,0
C03925,4,57,2,0,0,Two year,Fiber optic,0,0,0,Bank transfer,52.24,169.42,0
C03926,42,66,3,1,0,Two year,No,0,0,1,Bank transfer,32.81,1380.79,0
C03927,38,38,3,0,0,One year,No,0,0,0,Credit card,32.65,1212.25,0
C03928,25,74,1,1,0,Month-to-month,Fiber optic,0,1,1,Electronic check,49.94,1158.41,0
C03929,14,40,1,1,1,Month-to-month,Fiber optic,1,0,0,Bank transfer,56.84,765.81,0
C03930,32,37,1,0,1,Two year,DSL,0,1,0,Credit card,40.15,1296.41,0
C03931,11,28,2,0,0,Two year,No,1,0,1,Electronic check,26.78,464.84,0
C03932,61,74,1,1,0,Two year,Fiber optic,1,1,1,Bank transfer,68.49,4113.3,0
C03933,18,74,2,0,0,One year,No,0,0,1,Credit card,28.76,512.53,0
C03934,27,51,1,0,0,Two year,Fiber optic,1,1,1,Bank transfer,59.01,1605.79,0
C03935,55,27,1,1,0,Two year,DSL,0,1,0,Mailed check,50.34,2810.1,0
C03936,54,27,1,1,0,One year,DSL,1,1,1,Mailed check,54.21,2908.75,0
C03937,21,60,1,0,1,One year,DSL,1,0,1,Bank transfer,42.14,856.61,0
C03938,44,23,2,1,1,Month-to-month,Fiber optic,1,1,0,Mailed check,61.8,2756.56,0
C03939,5,53,1,0,0,One year,DSL,0,1,0,Bank transfer,47.95,275.52,0
C03940,41,41,1,0,0,Two year,Fiber optic,0,0,1,Mailed check,43.84,1841.18,0
C03941,59,29,1,1,0,Month-to-month,DSL,1,1,0,Mailed check,46.66,2786.93,0
C03942,54,60,2,0,1,One year,Fiber optic,1,0,1,Bank transfer,53.79,2825.41,0
C03943,22,72,3,1,1,Month-to-month,DSL,1,0,1,Bank transfer,45.58,1039.6,0
C03944,65,40,1,0,0,Two year,Fiber optic,1,1,0,Bank transfer,67.0,4362.57,1
C03945,64,44,2,0,1,One year,DSL,0,1,0,Credit card,42.05,2579.47,0
C03946,71,74,1,0,1,Two year,Fiber optic,0,0,1,Electronic check,57.85,4137.62,0
C03947,4,62,1,1,0,One year,DSL,1,1,1,Electronic check,52.86,189.68,0
C03948,65,54,2,1,0,Month-to-month,DSL,1,1,0,Mailed check,42.45,2810.24,0
C03949,15,23,1,0,0,Month-to-month,No,0,0,1,Credit card,32.12,470.15,0
C03950,22,18,2,1,0,One year,DSL,0,0,1,Credit card,47.75,1079.37,0
C03951,47,23,1,1,0,Month-to-month,No,0,1,0,Mailed check,34.52,1646.71,0
C03952,46,67,4,0,0,One year,No,0,0,1,Bank transfer,26.82,1180.29,0
C03953,14,39,1,1,0,Month-to-month,Fiber optic,0,0,1,Bank transfer,47.67,733.97,1
C03954,50,58,2,1,1,Two year,Fiber optic,0,0,0,Mailed check,52.96,2607.15,0
C03955,20,41,3,1,0,Month-to-month,Fiber optic,0,1,1,Electronic check,48.6,926.06,0
C03956,50,42,1,0,0,Two year,Fiber optic,0,1,1,Mailed check,64.33,3266.72,0
C03957,33,32,1,0,0,One year,Fiber optic,1,0,0,Electronic check,61.07,2024.17,0
C03958,59,43,1,1,0,Month-to-month,DSL,0,0,0,Bank transfer,44.02,2706.18,0
C03959,43,25,2,0,0,One year,Fiber optic,0,1,1,Electronic check,49.77,2083.96,0
C03960,12,68,1,1,0,Two year,No,1,0,0,Bank transfer,42.92,548.64,0
C03961,40,41,1,0,0,One year,DSL,1,1,1,Mailed check,56.95,2300.11,0
C03962,20,65,2,1,1,Month-to-month,Fiber optic,0,0,1,Electronic check,57.89,1221.2,1
C03963,38,55,1,0,1,Two year,Fiber optic,1,0,1,Mailed check,57.28,2249.44,0
C03964,3,23,2,1,1,Month-to-month,DSL,0,0,1,Electronic check,40.84,159.89,1
C03965,28,71,1,0,0,Month-to-month,DSL,0,0,0,Electronic check,42.13,1205.92,0
C03966,56,52,1,1,0,One year,Fiber optic,0,0,1,Mailed check,53.19,2978.65,0
C03967,13,59,2,0,0,Month-to-month,Fiber optic,1,1,1,Credit card,67.23,875.19,0
C03968,66,18,2,0,1,Month-to-month,DSL,0,0,1,Credit card,34.01,2289.55,0
C03969,37,63,1,0,0,One year,Fiber optic,0,1,1,Credit card,56.97,2137.33,0
C03970,49,53,1,1,1,One year,Fiber optic,0,0,1,Electronic check,53.38,2644.89,0
C03971,66,29,1,1,0,Month-to-month,No,0,0,0,Bank transfer,36.05,2375.71,0
C03972,36,55,1,1,1,One year,DSL,0,1,1,Electronic check,44.33,1527.22,0
C03973,54,28,1,0,1,One year,Fiber optic,0,0,0,Electronic check,51.27,2737.11,0
C03974,26,29,1,1,0,One year,DSL,0,0,0,Credit card,40.26,1018.51,0
C03975,72,59,2,0,1,Two year,DSL,1,0,0,Mailed check,47.35,3421.13,0
C03976,40,67,2,0,0,Month-to-month,DSL,0,1,0,Mailed check,43.02,1775.98,0
C03977,43,56,1,0,1,One year,Fiber optic,1,1,1,Bank transfer,64.11,2752.92,0
C03978,22,24,1,1,1,One year,No,0,0,0,Electronic check,32.83,678.84,1
C03979,20,28,1,0,1,One year,DSL,1,1,1,Electronic check,43.61,782.49,0
C03980,8,53,2,1,0,Month-to-month,Fiber optic,1,0,1,Bank transfer,50.0,378.16,1
C03981,29,69,3,1,0,Month-to-month,DSL,1,1,1,Electronic check,49.94,1399.57,0
C03982,40,48,2,0,1,Month-to-month,Fiber optic,1,1,1,Bank transfer,76.29,3093.01,1
C03983,30,50,2,1,1,One year,Fiber optic,0,0,1,Mailed check,49.44,1517.9,0
C03984,55,30,3,0,0,Month-to-month,Fiber optic,0,1,1,Electronic check,50.74,2751.98,1
C03985,16,35,1,0,0,Month-to-month,Fiber optic,1,0,1,Credit card,52.29,853.8,1
C03986,46,58,1,1,0,One year,Fiber optic,0,1,0,Mailed check,58.36,2689.52,0
C03987,62,73,2,0,1,Two year,DSL,0,0,1,Bank transfer,48.82,2975.79,0
C03988,7,41,1,0,1,Month-to-month,Fiber optic,1,1,1,Electronic check,57.59,422.22,0
C03989,45,26,2,0,0,Two year,Fiber optic,0,0,1,Electronic check,51.78,2333.96,0
C03990,59,48,2,1,0,Month-to-month,DSL,1,0,0,Electronic check,43.1,2584.28,0
C03991,56,72,2,1,0,Month-to-month,DSL,1,1,1,Mailed check,53.96,3016.92,0
C03992,48,58,1,1,0,One year,No,1,0,0,Electronic check,33.1,1661.1,0
C03993,27,27,2,0,1,Month-to-month,No,0,0,1,Electronic check,34.66,907.0,0
C03994,53,19,2,0,0,Two year,DSL,1,0,1,Credit card,32.58,1657.13,0
C03995,35,55,3,1,0,Month-to-month,Fiber optic,0,0,0,Bank transfer,53.91,1897.36,1
C03996,51,32,2,1,1,Month-to-month,Fiber optic,0,1,1,Mailed check,54.41,2835.06,0
C03997,37,20,4,1,0,One year,No,1,1,0,Electronic check,43.24,1544.57,0
C03998,57,60,1,1,0,One year,No,0,0,1,Credit card,30.08,1701.8,0
C03999,8,48,1,1,1,Two year,Fiber optic,1,1,1,Electronic check,54.16,462.7,0
C04000,20,23,1,0,0,Month-to-month,DSL,1,1,0,Electronic check,51.07,910.86,0
C04001,53,20,1,1,1,Month-to-month,Fiber optic,1,0,1,Electronic check,59.08,3241.19,1
C04002,12,73,3,0,0,Month-to-month,Fiber optic,0,0,0,Credit card,51.33,629.76,0
C04003,49,28,4,0,1,One year,No,0,1,0,Electronic check,27.8,1341.46,0
C04004,17,32,1,0,0,One year,Fiber optic,1,0,1,Mailed check,56.12,996.39,0
C04005,64,62,1,0,0,Two year,Fiber optic,1,0,0,Bank transfer,57.59,3687.73,0
C04006,42,69,1,1,0,One year,Fiber optic,1,1,1,Credit card,57.97,2409.0,0
C04007,29,45,3,0,1,Two year,DSL,1,1,1,Bank transfer,35.01,1054.23,0
C04008,19,27,1,1,1,Two year,Fiber optic,0,1,0,Mailed check,52.57,1017.83,0
C04009,11,55,1,0,0,Month-to-month,DSL,0,1,1,Credit card,38.69,329.35,0
C04010,50,64,1,1,0,Month-to-month,Fiber optic,0,0,1,Electronic check,49.51,2457.54,0
C04011,71,74,1,1,0,Month-to-month,Fiber optic,1,1,1,Credit card,53.74,3788.48,0
C04012,58,67,3,0,0,Month-to-month,No,0,1,1,Electronic check,28.55,1638.53,0
C04013,34,67,1,1,1,Month-to-month,No,1,0,1,Credit card,38.87,1337.65,0
C04014,20,24,1,0,0,Month-to-month,DSL,0,1,1,Electronic check,45.82,805.5,0
C04015,50,32,1,1,1,Month-to-month,DSL,0,0,1,Electronic check,42.46,2171.36,0
C04016,10,35,1,0,1,Month-to-month,Fiber optic,0,0,1,Electronic check,47.15,443.99,1
C04017,32,35,2,0,0,Month-to-month,Fiber optic,1,1,1,Electronic check,57.6,1881.54,0
C04018,52,69,1,1,1,Month-to-month,No,1,1,1,Bank transfer,36.81,1886.1,0
C04019,15,58,1,1,0,Month-to-month,DSL,1,0,1,Bank transfer,42.47,621.15,1
C04020,3,41,3,0,0,Month-to-month,No,0,0,1,Credit card,27.7,177.27,0
C04021,37,19,1,0,1,Month-to-month,Fiber optic,0,1,1,Electronic check,50.03,1799.27,0
C04022,40,57,2,1,0,Two year,DSL,1,0,0,Electronic check,41.44,1631.58,0
C04023,72,37,1,0,0,Month-to-month,DSL,0,1,0,Credit card,45.97,3277.06,0
C04024,40,51,1,0,1,Two year,No,0,0,1,Bank transfer,25.0,1080.48,0
C04025,56,60,2,0,0,One year,Fiber optic,0,0,1,Mailed check,51.63,2825.25,0
C04026,23,43,3,1,0,Month-to-month,No,0,0,1,Mailed check,22.15,552.89,0
C04027,11,24,2,0,1,Month-to-month,Fiber optic,0,0,1,Electronic check,51.52,485.71,0
C04028,64,55,1,0,0,Month-to-month,DSL,0,0,0,Mailed check,39.62,2472.08,0
C04029,8,47,1,1,1,Month-to-month,Fiber optic,0,0,0,Mailed check,51.61,373.28,1
C04030,56,59,1,0,0,One year,DSL,0,0,1,Bank transfer,41.62,2313.84,0
C04031,60,22,2,0,0,Two year,Fiber optic,1,0,0,Bank transfer,49.89,3044.61,0
C04032,10,28,2,0,1,Two year,Fiber optic,0,0,1,Electronic check,50.28,490.85,0
C04033,39,18,1,0,0,One year,Fiber optic,0,1,0,Credit card,49.35,1950.37,0
C04034,28,51,2,1,1,Month-to-month,Fiber optic,1,0,1,Credit card,52.94,1449.49,0
C04035,49,73,2,0,1,Month-to-month,DSL,1,0,0,Bank transfer,49.69,2437.96,0
C04036,36,18,1,0,1,One year,DSL,0,0,0,Electronic check,35.08,1314.65,0
C04037,13,36,2,0,0,Two year,Fiber optic,0,0,0,Electronic check,49.72,677.95,0
C04038,36,19,1,0,0,Month-to-month,No,0,1,1,Bank transfer,30.95,1142.18,0
C04039,26,38,1,0,1,Two year,Fiber optic,1,0,1,Mailed check,56.53,1377.1,0
C04040,4,37,4,1,0,Month-to-month,Fiber optic,1,1,0,Bank transfer,64.61,227.55,1
C04041,64,40,1,1,0,Month-to-month,DSL,0,0,0,Electronic check,37.66,2416.64,0
C04042,38,38,1,0,0,Two year,Fiber optic,1,0,1,Bank transfer,56.08,2120.35,0
C04043,22,41,2,0,0,Two year,Fiber optic,0,0,1,Mailed check,48.89,1049.36,0
